user,default,balance,housing,loan
8386,no,1728,no,no
8387,no,15,no,no
8388,no,-160,yes,no
8389,no,312,no,no
8390,no,33,no,no
8391,no,80,yes,yes
8392,no,445,no,no
8393,no,4565,no,no
8394,no,3262,no,no
8395,no,559,yes,no
8396,no,4840,no,no
8397,no,-302,no,no
8398,no,73,yes,no
8399,no,4790,yes,no
8400,no,1078,no,no
8401,no,284,yes,yes
8402,no,493,yes,no
8403,no,100,yes,no
8404,no,1042,no,no
8405,no,3665,no,no
8406,no,-9,no,no
8407,no,576,yes,yes
8408,yes,945,no,no
8409,no,108,yes,no
8410,no,93,yes,yes
8411,no,-97,yes,no
8412,no,3768,yes,no
8413,no,8,no,no
8414,no,66,yes,no
8415,no,0,no,yes
8416,no,-637,yes,no
8417,no,0,yes,yes
8418,no,26,no,no
8419,no,4726,yes,no
8420,no,1782,yes,no
8421,no,3430,yes,no
8422,no,332,yes,no
8423,no,554,yes,no
8424,no,0,yes,no
8425,no,542,yes,no
8426,no,393,yes,yes
8427,no,134,yes,no
8428,no,178,yes,no
8429,no,0,no,no
8430,no,23,no,no
8431,no,0,no,no
8432,no,202,yes,no
8433,no,647,yes,no
8434,no,143,yes,no
8435,no,1928,no,yes
8436,no,1630,yes,no
8437,no,102,no,no
8438,no,0,no,no
8439,no,1790,yes,no
8440,no,0,no,no
8441,no,1675,no,no
8442,yes,-745,yes,yes
8443,no,-56,yes,no
8444,no,0,no,no
8445,no,2396,yes,no
8446,no,223,yes,no
8447,no,5956,yes,yes
8448,no,122,no,no
8449,no,4888,yes,no
8450,no,183,no,no
8451,no,0,yes,yes
8452,no,-262,yes,no
8453,no,169,yes,no
8454,no,3364,yes,no
8455,no,15,no,no
8456,no,126,yes,no
8457,no,1953,yes,no
8458,no,1385,no,no
8459,no,261,yes,no
8460,no,178,yes,no
8461,no,1819,yes,no
8462,no,0,no,no
8463,no,6337,yes,no
8464,no,214,yes,no
8465,no,0,no,no
8466,no,1153,yes,yes
8467,no,415,no,no
8468,no,101,no,no
8469,no,1490,no,yes
8470,no,779,yes,yes
8471,no,2036,yes,no
8472,no,333,yes,no
8473,no,963,no,no
8474,no,4709,no,no
8475,no,1074,yes,no
8476,no,90,yes,no
8477,no,243,yes,no
8478,no,414,no,no
8479,no,0,no,no
8480,no,2196,no,no
8481,no,1416,yes,no
8482,no,281,yes,yes
8483,no,518,no,no
8484,no,3,no,no
8485,no,36,no,no
8486,no,9301,yes,no
8487,no,883,no,no
8488,no,21,no,yes
8489,no,3091,yes,no
8490,no,2791,no,no
8491,no,217,yes,no
8492,no,1579,no,no
8493,no,0,yes,no
8494,no,314,no,no
8495,no,655,no,no
8496,no,212,yes,no
8497,no,523,no,yes
8498,no,111,yes,no
8499,no,1166,yes,no
8500,no,582,no,no
8501,no,513,yes,no
8502,no,75,no,no
8503,no,1992,no,no
8504,no,2910,no,no
8505,no,66,yes,yes
8506,no,599,no,no
8507,no,89,yes,no
8508,no,796,yes,no
8509,no,571,yes,yes
8510,no,215,no,no
8511,no,1088,yes,no
8512,no,271,yes,no
8513,no,11494,no,no
8514,no,2741,no,no
8515,no,1694,no,no
8516,no,383,no,no
8517,no,298,no,no
8518,no,155,yes,no
8519,no,694,yes,no
8520,no,179,no,no
8521,no,356,yes,no
8522,no,0,yes,no
8523,no,179,yes,yes
8524,no,244,yes,no
8525,no,46,no,no
8526,no,246,yes,no
8527,no,7,yes,no
8528,no,1746,no,no
8529,no,992,yes,no
8530,no,4312,no,no
8531,no,103,yes,no
8532,no,506,yes,no
8533,no,461,yes,no
8534,no,268,no,no
8535,yes,-454,no,yes
8536,no,365,no,no
8537,no,2,yes,no
8538,no,1667,yes,yes
8539,no,2265,no,no
8540,no,4622,yes,yes
8541,no,0,no,no
8542,no,188,no,yes
8543,no,0,no,no
8544,no,592,no,no
8545,no,-276,yes,no
8546,no,1254,no,no
8547,no,652,yes,yes
8548,no,192,yes,no
8549,no,148,yes,yes
8550,no,1812,yes,no
8551,no,3478,yes,no
8552,no,264,no,no
8553,no,71,yes,no
8554,no,1376,no,yes
8555,no,668,no,no
8556,no,703,no,no
8557,yes,-25,no,yes
8558,no,48,no,no
8559,no,2453,yes,no
8560,no,0,yes,no
8561,no,133,yes,no
8562,no,277,yes,no
8563,no,78,no,no
8564,no,517,yes,no
8565,no,1,no,no
8566,no,7944,no,no
8567,no,3,yes,no
8568,no,623,no,no
8569,no,290,yes,no
8570,no,8918,yes,no
8571,no,41,yes,no
8572,no,199,yes,no
8573,no,100,yes,yes
8574,no,313,yes,no
8575,no,419,yes,yes
8576,no,0,yes,no
8577,no,0,no,yes
8578,no,437,no,no
8579,no,1357,yes,no
8580,no,1610,no,no
8581,no,0,yes,no
8582,no,709,yes,no
8583,no,10086,no,no
8584,no,0,yes,no
8585,no,-311,yes,no
8586,no,9324,yes,no
8587,no,7832,yes,no
8588,no,191,no,no
8589,no,6637,yes,no
8590,no,0,yes,no
8591,no,172,no,no
8592,no,1131,yes,yes
8593,no,797,no,no
8594,no,120,no,yes
8595,no,215,yes,yes
8596,no,425,yes,no
8597,no,476,no,no
8598,no,29,no,no
8599,no,527,yes,no
8600,no,0,no,no
8601,no,1093,no,no
8602,no,70,no,no
8603,no,39,no,no
8604,no,296,yes,no
8605,no,1464,yes,yes
8606,no,2226,yes,no
8607,no,1286,no,no
8608,no,-738,yes,no
8609,no,3643,no,no
8610,no,5260,yes,no
8611,no,3096,yes,no
8612,no,-312,yes,yes
8613,no,286,yes,no
8614,no,89,yes,no
8615,no,-72,yes,no
8616,no,4305,yes,no
8617,no,1487,no,no
8618,no,0,no,no
8619,no,-78,yes,yes
8620,no,3495,no,yes
8621,no,3317,no,no
8622,no,1906,no,no
8623,no,2996,yes,no
8624,no,446,no,no
8625,no,1590,no,no
8626,no,5214,yes,no
8627,no,134,yes,no
8628,no,8,no,no
8629,no,3120,yes,no
8630,no,171,no,yes
8631,no,39,yes,no
8632,no,171,no,yes
8633,no,-140,no,yes
8634,no,728,yes,no
8635,no,1637,yes,no
8636,no,-143,yes,no
8637,no,802,no,no
8638,no,795,yes,no
8639,no,265,yes,yes
8640,no,2567,yes,no
8641,no,3402,no,no
8642,no,1336,yes,no
8643,no,306,no,no
8644,no,10984,no,no
8645,no,526,no,yes
8646,no,563,yes,no
8647,no,0,no,no
8648,no,0,no,no
8649,no,3107,no,no
8650,no,0,no,no
8651,no,1146,yes,no
8652,no,5252,yes,no
8653,no,1195,yes,no
8654,no,488,no,no
8655,no,1887,no,no
8656,no,49,no,yes
8657,no,280,yes,no
8658,no,-461,no,no
8659,no,633,yes,no
8660,no,3955,yes,no
8661,no,-233,yes,no
8662,no,1626,no,no
8663,no,1103,yes,yes
8664,no,223,no,no
8665,no,-175,yes,no
8666,no,-3,yes,no
8667,no,0,yes,no
8668,no,3918,no,no
8669,no,284,yes,yes
8670,no,4577,no,no
8671,no,876,yes,no
8672,no,3754,no,yes
8673,no,128,yes,no
8674,no,0,yes,no
8675,no,547,yes,no
8676,no,243,no,yes
8677,no,3571,no,no
8678,no,130,no,no
8679,no,-529,yes,no
8680,no,1636,yes,no
8681,no,12180,no,no
8682,no,297,yes,no
8683,no,413,yes,no
8684,no,285,yes,no
8685,no,19,yes,no
8686,no,44,no,no
8687,no,62,yes,no
8688,no,79,no,no
8689,no,226,no,no
8690,no,2388,no,no
8691,no,98,yes,no
8692,no,48,no,no
8693,no,255,yes,yes
8694,no,2,yes,no
8695,no,643,yes,no
8696,no,13410,no,yes
8697,no,0,yes,no
8698,no,3443,no,no
8699,no,2946,no,no
8700,no,21,yes,no
8701,no,1212,no,no
8702,no,2183,yes,no
8703,no,135,yes,no
8704,no,5903,yes,no
8705,no,271,yes,no
8706,no,303,yes,no
8707,no,7264,no,yes
8708,no,0,no,no
8709,no,204,no,no
8710,no,444,no,no
8711,no,-27,yes,no
8712,no,287,no,no
8713,no,800,no,no
8714,no,4645,yes,no
8715,no,1481,yes,no
8716,no,1575,yes,no
8717,no,5691,yes,no
8718,no,294,yes,no
8719,no,154,no,no
8720,no,3950,yes,no
8721,no,624,yes,no
8722,no,-504,no,no
8723,no,111,yes,no
8724,no,1131,yes,yes
8725,no,322,no,no
8726,no,0,yes,no
8727,no,-89,yes,no
8728,no,3,yes,no
8729,no,1313,no,no
8730,no,462,no,no
8731,yes,11,yes,no
8732,no,3163,yes,no
8733,no,2,yes,yes
8734,no,3157,no,no
8735,no,4348,yes,no
8736,no,-391,yes,no
8737,no,7816,yes,no
8738,no,5763,no,yes
8739,no,240,yes,no
8740,no,508,no,no
8741,no,2,yes,no
8742,no,1654,no,yes
8743,no,860,yes,yes
8744,no,154,yes,no
8745,no,281,yes,no
8746,no,427,no,no
8747,no,467,no,no
8748,no,91,yes,no
8749,no,1319,yes,no
8750,no,259,yes,no
8751,no,-488,yes,no
8752,no,60,no,yes
8753,no,405,no,no
8754,no,177,yes,yes
8755,no,-412,yes,no
8756,no,282,no,no
8757,no,6181,no,no
8758,no,373,yes,no
8759,no,-92,no,yes
8760,no,49,yes,no
8761,no,0,no,no
8762,no,-283,no,no
8763,no,1313,no,no
8764,no,2452,yes,no
8765,no,517,yes,yes
8766,no,350,no,no
8767,no,1623,yes,yes
8768,no,-435,yes,no
8769,no,333,no,no
8770,no,3770,yes,no
8771,no,778,yes,no
8772,no,483,no,yes
8773,no,2170,no,no
8774,no,541,yes,yes
8775,no,205,no,no
8776,no,2269,yes,no
8777,no,0,yes,no
8778,no,973,no,no
8779,no,894,yes,no
8780,no,-12,no,yes
8781,no,0,no,no
8782,no,5154,yes,no
8783,no,-32,no,no
8784,no,999,no,no
8785,no,24,yes,yes
8786,no,0,yes,no
8787,no,771,yes,yes
8788,no,1350,yes,yes
8789,no,19,no,no
8790,no,709,yes,no
8791,no,2040,no,no
8792,no,303,yes,no
8793,no,-311,yes,no
8794,no,690,yes,no
8795,no,2551,yes,no
8796,no,-142,yes,yes
8797,no,-448,yes,no
8798,no,99,yes,yes
8799,no,18,no,no
8800,no,37,no,yes
8801,no,3868,yes,no
8802,no,5041,yes,no
8803,no,260,no,no
8804,yes,67,no,no
8805,no,157,yes,no
8806,no,1513,no,yes
8807,no,1044,yes,no
8808,no,113,yes,no
8809,no,245,yes,no
8810,no,505,yes,no
8811,no,92,yes,no
8812,no,3685,no,no
8813,no,1636,yes,no
8814,no,0,yes,no
8815,no,349,no,no
8816,no,3067,yes,no
8817,no,338,yes,no
8818,no,282,yes,no
8819,no,1190,no,no
8820,no,73,no,no
8821,no,384,no,no
8822,no,-388,yes,no
8823,no,354,no,yes
8824,no,192,yes,no
8825,no,70,yes,no
8826,no,22,yes,no
8827,no,335,no,no
8828,no,2775,no,yes
8829,no,592,no,yes
8830,no,1271,yes,no
8831,no,48,no,no
8832,no,0,no,no
8833,no,4869,yes,no
8834,no,737,yes,no
8835,no,83,yes,no
8836,no,1104,yes,no
8837,no,5,yes,no
8838,no,23,no,no
8839,no,1137,no,no
8840,no,181,no,no
8841,no,8267,no,no
8842,no,871,yes,no
8843,no,1824,yes,no
8844,no,4,no,yes
8845,no,421,yes,no
8846,no,561,no,no
8847,no,1498,yes,no
8848,no,657,no,yes
8849,no,0,no,no
8850,no,9192,yes,no
8851,no,7876,yes,no
8852,no,0,yes,no
8853,no,192,no,no
8854,no,803,yes,no
8855,no,1694,no,no
8856,no,5559,no,no
8857,no,737,yes,yes
8858,no,174,no,no
8859,no,931,yes,no
8860,no,95,no,no
8861,no,0,no,no
8862,no,4367,no,no
8863,no,68,yes,no
8864,no,1308,no,no
8865,no,353,no,no
8866,no,-40,yes,no
8867,no,0,yes,no
8868,no,-312,yes,no
8869,no,549,no,no
8870,no,8837,yes,no
8871,no,1020,yes,no
8872,no,3540,yes,no
8873,no,663,no,yes
8874,no,2590,no,no
8875,no,4982,no,no
8876,no,6,yes,no
8877,no,118,no,yes
8878,no,-258,yes,no
8879,no,-221,yes,yes
8880,no,2596,no,no
8881,no,467,yes,no
8882,no,3100,yes,no
8883,no,722,no,no
8884,no,797,yes,no
8885,no,476,yes,no
8886,no,558,no,no
8887,no,162,yes,no
8888,no,1842,yes,yes
8889,no,2348,no,no
8890,no,11,yes,yes
8891,no,2103,no,yes
8892,no,967,no,no
8893,no,116,no,no
8894,no,2805,no,yes
8895,no,1386,yes,no
8896,no,0,no,no
8897,no,0,yes,no
8898,no,90,yes,no
8899,no,37,no,no
8900,no,7,yes,no
8901,no,676,no,no
8902,no,3817,yes,no
8903,no,144,no,yes
8904,no,230,yes,yes
8905,yes,0,yes,no
8906,no,1109,no,no
8907,no,2925,yes,no
8908,no,397,no,no
8909,no,865,no,no
8910,no,816,no,no
8911,no,396,yes,no
8912,no,0,yes,no
8913,no,241,no,yes
8914,no,243,yes,yes
8915,no,233,no,no
8916,no,43,yes,no
8917,no,290,no,yes
8918,no,101,yes,no
8919,no,1151,yes,no
8920,no,45,no,no
8921,no,1410,yes,no
8922,no,1234,no,no
8923,no,2767,yes,no
8924,no,5969,no,no
8925,no,-272,no,no
8926,no,1036,yes,yes
8927,no,9324,no,no
8928,no,1043,yes,yes
8929,no,1473,yes,no
8930,no,183,yes,no
8931,no,86,no,no
8932,no,0,yes,no
8933,no,2388,no,no
8934,no,160,yes,no
8935,no,385,yes,no
8936,no,4,yes,no
8937,no,119,no,no
8938,no,0,no,yes
8939,no,742,yes,no
8940,no,0,no,no
8941,no,1724,no,no
8942,no,0,no,no
8943,no,503,yes,no
8944,no,68,yes,no
8945,no,5914,no,no
8946,no,192,yes,no
8947,no,15,no,no
8948,no,2157,yes,no
8949,no,3494,yes,no
8950,no,275,yes,no
8951,no,318,no,no
8952,no,350,no,yes
8953,no,588,yes,no
8954,no,2008,yes,no
8955,no,35,yes,yes
8956,no,2152,no,no
8957,no,122,no,no
8958,no,160,no,no
8959,no,1934,yes,no
8960,no,0,yes,no
8961,no,613,no,no
8962,no,574,no,no
8963,no,0,yes,yes
8964,no,341,yes,yes
8965,no,158,yes,no
8966,no,1489,yes,no
8967,no,2911,no,no
8968,no,1178,no,no
8969,no,96,no,no
8970,no,4157,yes,no
8971,yes,-575,yes,no
8972,no,3419,yes,no
8973,no,1104,no,no
8974,no,57,yes,no
8975,no,343,no,no
8976,no,-326,yes,no
8977,no,0,no,no
8978,no,3104,yes,no
8979,no,648,no,no
8980,no,10041,yes,no
8981,yes,-508,yes,no
8982,no,327,yes,no
8983,no,1150,yes,no
8984,no,1074,yes,no
8985,no,27,yes,yes
8986,no,3720,yes,no
8987,no,92,yes,no
8988,no,7845,yes,no
8989,no,157,yes,no
8990,no,428,yes,no
8991,no,0,yes,no
8992,no,54,no,yes
8993,no,13,yes,no
8994,no,3230,no,no
8995,no,1637,no,yes
8996,no,6981,yes,no
8997,yes,1,yes,yes
8998,no,631,yes,no
8999,no,7296,yes,no
9000,no,3014,yes,no
9001,no,920,yes,no
9002,no,735,yes,no
9003,no,1300,no,no
9004,no,541,yes,no
9005,no,0,no,no
9006,no,1257,no,no
9007,no,4522,yes,no
9008,no,585,no,yes
9009,no,150,yes,no
9010,no,202,yes,no
9011,no,2137,no,no
9012,no,2674,yes,no
9013,no,625,yes,no
9014,no,73,yes,no
9015,no,2656,no,no
9016,no,3,no,no
9017,no,0,no,no
9018,no,95,no,yes
9019,no,106,no,no
9020,no,477,yes,no
9021,no,1529,yes,no
9022,no,28,yes,no
9023,no,1743,yes,no
9024,no,924,no,no
9025,no,457,no,no
9026,no,0,yes,no
9027,no,736,yes,no
9028,no,0,no,no
9029,no,787,no,no
9030,no,-396,yes,no
9031,no,1573,no,no
9032,no,0,no,no
9033,no,524,yes,no
9034,no,1558,yes,no
9035,no,159,yes,no
9036,yes,53,yes,no
9037,no,838,yes,no
9038,no,3144,no,no
9039,no,737,yes,no
9040,no,4056,no,no
9041,no,162,yes,yes
9042,no,0,yes,no
9043,no,217,yes,no
9044,no,3324,no,no
9045,no,2895,yes,no
9046,no,0,yes,no
9047,no,11254,no,no
9048,no,-280,yes,no
9049,no,808,yes,no
9050,no,0,no,no
9051,no,246,yes,no
9052,no,-972,yes,no
9053,no,750,no,no
9054,no,2430,no,no
9055,no,-179,yes,no
9056,no,1412,no,no
9057,yes,-1531,yes,no
9058,no,51,no,no
9059,no,88,yes,no
9060,no,-209,no,yes
9061,no,799,no,no
9062,no,4048,no,yes
9063,no,1310,no,no
9064,no,573,yes,yes
9065,no,6798,yes,no
9066,no,1214,no,no
9067,no,75,no,no
9068,no,387,no,no
9069,no,2246,yes,no
9070,no,3,no,yes
9071,no,883,no,no
9072,no,1503,no,no
9073,no,-322,yes,yes
9074,no,1301,no,no
9075,no,950,yes,no
9076,no,2326,yes,no
9077,no,-78,yes,no
9078,yes,2405,yes,no
9079,no,113,no,yes
9080,no,4564,no,no
9081,no,387,yes,no
9082,no,1865,yes,no
9083,no,4105,no,no
9084,no,258,no,no
9085,no,19,yes,no
9086,no,3773,yes,no
9087,no,1808,yes,no
9088,no,1304,no,no
9089,no,3702,no,no
9090,no,163,no,no
9091,no,-151,no,no
9092,no,1602,yes,no
9093,no,1314,yes,no
9094,no,84,yes,no
9095,no,1906,no,yes
9096,no,291,no,no
9097,no,223,yes,yes
9098,no,207,yes,no
9099,no,518,yes,no
9100,no,241,yes,no
9101,no,-126,no,yes
9102,no,421,no,yes
9103,no,38,yes,no
9104,no,800,yes,no
9105,no,32,no,yes
9106,no,1477,yes,no
9107,no,160,yes,yes
9108,no,4415,yes,no
9109,no,-397,yes,yes
9110,no,590,no,no
9111,no,778,no,no
9112,no,19,no,yes
9113,yes,0,no,no
9114,no,-28,yes,no
9115,no,3119,yes,no
9116,no,122,yes,no
9117,no,0,no,no
9118,no,4157,no,no
9119,no,102,yes,no
9120,no,437,yes,no
9121,no,1,yes,no
9122,yes,-354,no,yes
9123,no,1234,no,no
9124,no,901,yes,no
9125,no,247,no,yes
9126,no,180,yes,no
9127,no,274,no,yes
9128,no,92,no,no
9129,no,813,no,yes
9130,no,1170,yes,no
9131,yes,-183,yes,no
9132,no,0,no,no
9133,no,136,yes,no
9134,no,103,yes,no
9135,no,23,no,no
9136,no,2242,no,no
9137,no,137,no,no
9138,no,1047,no,no
9139,no,5731,yes,no
9140,no,2707,no,no
9141,no,-329,no,no
9142,no,158,yes,no
9143,no,219,yes,no
9144,no,2775,no,no
9145,no,461,yes,no
9146,no,145,yes,no
9147,no,309,yes,no
9148,no,733,yes,no
9149,no,8417,yes,no
9150,no,1400,no,no
9151,no,72,yes,yes
9152,no,0,yes,no
9153,no,9710,no,no
9154,no,1377,yes,no
9155,no,881,no,no
9156,no,0,yes,no
9157,no,285,no,yes
9158,no,550,yes,no
9159,no,285,yes,no
9160,no,-360,yes,no
9161,no,0,no,no
9162,yes,72,no,no
9163,no,930,no,yes
9164,no,717,no,no
9165,no,67,no,no
9166,no,6227,yes,no
9167,no,5252,yes,no
9168,no,561,no,no
9169,no,1393,yes,yes
9170,no,-330,yes,yes
9171,no,3261,yes,no
9172,no,361,no,no
9173,no,807,yes,no
9174,no,2305,no,no
9175,no,-11,yes,no
9176,no,2223,no,no
9177,no,29,no,yes
9178,no,1308,no,yes
9179,no,1337,yes,yes
9180,no,17361,no,no
9181,no,6,no,no
9182,no,370,yes,no
9183,no,8,yes,yes
9184,no,666,no,no
9185,no,0,yes,no
9186,no,1336,yes,yes
9187,no,17672,no,no
9188,yes,35,no,no
9189,no,705,no,no
9190,no,2087,no,no
9191,no,4466,no,no
9192,no,844,yes,no
9193,no,321,yes,no
9194,no,2781,yes,no
9195,no,34,no,yes
9196,no,29,yes,yes
9197,no,2443,no,no
9198,no,3975,yes,no
9199,no,256,yes,no
9200,no,696,yes,no
9201,no,63,no,no
9202,no,316,yes,no
9203,no,-119,no,no
9204,no,6570,no,no
9205,no,418,yes,yes
9206,no,0,yes,no
9207,no,8784,yes,no
9208,no,1970,no,no
9209,no,204,yes,yes
9210,no,643,yes,no
9211,no,304,yes,no
9212,no,1177,no,no
9213,no,544,yes,no
9214,no,-498,no,no
9215,no,0,yes,no
9216,no,209,no,no
9217,no,665,yes,no
9218,no,310,no,no
9219,no,2149,yes,no
9220,no,13818,no,no
9221,no,526,no,no
9222,no,-218,yes,no
9223,no,419,yes,yes
9224,no,517,yes,yes
9225,no,61,no,no
9226,no,0,yes,yes
9227,no,514,yes,yes
9228,no,365,yes,no
9229,no,480,yes,no
9230,no,717,no,no
9231,no,24780,no,no
9232,no,1396,yes,no
9233,no,414,yes,no
9234,no,3100,no,yes
9235,no,0,no,yes
9236,yes,1218,yes,no
9237,no,789,yes,no
9238,no,859,yes,yes
9239,no,0,no,no
9240,no,3868,yes,no
9241,no,232,yes,no
9242,no,1686,yes,no
9243,no,29184,no,no
9244,no,144,no,no
9245,no,194,yes,no
9246,no,7641,yes,yes
9247,no,351,yes,no
9248,no,150,yes,no
9249,no,1532,no,no
9250,no,1549,yes,no
9251,no,1057,no,no
9252,no,839,yes,no
9253,no,880,yes,yes
9254,no,4464,yes,no
9255,no,6,yes,no
9256,no,0,no,yes
9257,no,694,yes,no
9258,no,153,yes,no
9259,no,110,yes,yes
9260,no,640,no,no
9261,no,3060,yes,no
9262,no,2836,no,yes
9263,no,1127,yes,yes
9264,no,11,no,no
9265,no,982,yes,yes
9266,no,222,yes,no
9267,no,627,yes,no
9268,no,5010,no,no
9269,no,468,no,no
9270,no,155,yes,no
9271,no,2478,yes,no
9272,no,668,no,no
9273,no,35,yes,no
9274,no,3304,no,no
9275,no,0,yes,no
9276,no,237,no,no
9277,no,0,no,no
9278,no,-54,yes,no
9279,no,0,no,no
9280,no,240,yes,yes
9281,no,759,yes,no
9282,no,992,no,no
9283,no,1379,yes,no
9284,no,8564,no,no
9285,no,0,no,no
9286,no,119,yes,no
9287,no,450,no,yes
9288,no,746,yes,no
9289,no,2032,no,no
9290,no,636,no,yes
9291,no,-938,yes,no
9292,no,2007,yes,no
9293,no,33,no,no
9294,no,2887,yes,no
9295,no,1444,no,no
9296,no,42,yes,no
9297,no,522,no,yes
9298,no,0,no,no
9299,no,3884,yes,no
9300,no,472,yes,no
9301,no,2060,no,no
9302,no,628,no,no
9303,no,398,no,no
9304,no,417,yes,no
9305,no,610,yes,no
9306,no,2585,no,no
9307,no,321,yes,yes
9308,no,0,yes,no
9309,yes,4,no,no
9310,no,29,no,no
9311,no,892,yes,yes
9312,no,0,no,yes
9313,no,1387,yes,no
9314,no,454,no,yes
9315,no,71,no,no
9316,no,-35,yes,no
9317,no,2251,no,no
9318,no,2460,no,no
9319,no,34,no,no
9320,no,1281,no,no
9321,no,3021,no,no
9322,no,141,no,no
9323,no,500,no,no
9324,no,1459,no,no
9325,no,-244,yes,yes
9326,no,1356,yes,no
9327,no,-289,yes,no
9328,no,1396,yes,no
9329,no,9,no,yes
9330,no,70,yes,no
9331,no,877,yes,no
9332,no,113,yes,no
9333,no,368,yes,no
9334,no,89,yes,no
9335,no,450,yes,no
9336,no,463,yes,no
9337,no,1397,no,no
9338,no,310,yes,no
9339,no,270,yes,no
9340,no,65,no,no
9341,no,865,yes,no
9342,no,7,no,yes
9343,no,145,yes,no
9344,no,327,no,yes
9345,no,429,yes,no
9346,no,1167,yes,yes
9347,no,2995,yes,no
9348,no,974,yes,no
9349,no,784,no,yes
9350,no,316,no,no
9351,no,0,yes,no
9352,no,211,no,no
9353,no,342,yes,no
9354,no,628,no,no
9355,no,0,yes,no
9356,no,769,yes,no
9357,no,2278,yes,no
9358,no,1351,yes,no
9359,no,49,yes,no
9360,no,1082,yes,yes
9361,no,5691,yes,no
9362,no,916,yes,no
9363,no,325,yes,no
9364,no,0,yes,yes
9365,no,2475,yes,no
9366,no,3717,no,no
9367,no,288,no,no
9368,no,1130,yes,no
9369,no,2715,yes,no
9370,no,23,yes,no
9371,no,0,no,no
9372,no,-84,yes,no
9373,no,290,yes,no
9374,no,36,no,no
9375,no,-488,yes,no
9376,no,-473,yes,no
9377,no,1272,yes,no
9378,no,0,no,no
9379,no,-6,yes,no
9380,no,510,yes,no
9381,no,818,yes,yes
9382,no,543,yes,no
9383,no,7867,yes,yes
9384,no,1212,yes,no
9385,no,533,no,no
9386,no,291,yes,no
9387,no,573,yes,no
9388,no,1279,yes,no
9389,no,280,yes,no
9390,no,574,yes,no
9391,no,658,no,yes
9392,no,2019,yes,yes
9393,no,22815,no,no
9394,no,887,yes,no
9395,no,303,yes,no
9396,no,326,yes,no
9397,no,453,yes,no
9398,yes,0,no,yes
9399,no,4063,yes,no
9400,no,2403,no,no
9401,no,123,yes,no
9402,no,270,yes,no
9403,no,424,no,no
9404,no,1230,yes,no
9405,no,387,yes,no
9406,no,744,yes,no
9407,no,696,no,yes
9408,no,4594,no,no
9409,no,1002,no,no
9410,no,-173,yes,no
9411,no,1239,yes,no
9412,no,354,no,yes
9413,no,375,no,yes
9414,no,3,yes,no
9415,no,6116,yes,no
9416,no,4515,yes,no
9417,no,727,yes,no
9418,no,3846,yes,yes
9419,no,1128,yes,no
9420,no,1173,no,yes
9421,no,27,no,no
9422,no,328,yes,yes
9423,no,0,yes,no
9424,no,-87,yes,no
9425,no,2830,no,no
9426,no,4,no,no
9427,no,0,no,no
9428,no,80,no,no
9429,no,2768,yes,no
9430,no,5,yes,no
9431,no,553,no,no
9432,no,-102,yes,no
9433,no,2079,no,no
9434,no,1,yes,no
9435,no,598,yes,no
9436,no,34,yes,no
9437,no,-19,yes,no
9438,no,292,yes,yes
9439,no,144,yes,no
9440,no,1113,no,yes
9441,no,121,yes,no
9442,no,904,yes,yes
9443,no,-498,yes,no
9444,no,0,yes,no
9445,no,67,no,no
9446,no,3967,no,yes
9447,no,305,yes,no
9448,no,260,yes,no
9449,no,258,yes,no
9450,no,0,no,no
9451,no,72,no,no
9452,no,145,yes,no
9453,no,2564,yes,no
9454,no,7811,no,no
9455,no,5744,no,no
9456,no,673,yes,yes
9457,no,602,no,no
9458,no,9374,yes,no
9459,no,5016,no,no
9460,no,508,yes,yes
9461,no,156,yes,no
9462,no,0,yes,no
9463,no,12,no,no
9464,no,7984,yes,no
9465,no,255,yes,yes
9466,no,211,yes,no
9467,no,1854,no,no
9468,no,-497,yes,yes
9469,no,431,no,no
9470,no,-314,yes,no
9471,no,552,no,no
9472,no,465,yes,no
9473,no,544,yes,no
9474,no,-636,yes,no
9475,no,7780,no,no
9476,no,274,no,no
9477,no,1148,no,no
9478,no,67,no,yes
9479,no,914,no,no
9480,no,1293,yes,no
9481,no,111,yes,no
9482,no,937,no,no
9483,no,605,yes,no
9484,no,1457,yes,no
9485,no,1617,yes,no
9486,no,29207,yes,no
9487,no,812,yes,no
9488,no,324,no,no
9489,no,1327,no,no
9490,no,482,no,no
9491,no,134,yes,yes
9492,no,347,no,no
9493,no,1824,yes,no
9494,no,410,no,yes
9495,no,-38,yes,no
9496,no,581,yes,no
9497,no,3100,yes,no
9498,no,0,yes,yes
9499,no,1138,no,no
9500,no,0,no,no
9501,no,304,yes,yes
9502,no,313,yes,no
9503,no,1898,no,no
9504,no,142,yes,no
9505,no,4696,no,no
9506,no,135,no,no
9507,no,574,yes,no
9508,no,1322,yes,no
9509,no,703,no,no
9510,no,0,no,no
9511,no,1,yes,no
9512,no,55,no,no
9513,no,786,yes,no
9514,no,22,yes,no
9515,no,890,no,no
9516,no,451,yes,no
9517,no,59,yes,no
9518,no,15,no,no
9519,no,15341,no,no
9520,no,-273,no,no
9521,yes,28,no,yes
9522,no,58,no,no
9523,no,103,yes,no
9524,no,244,yes,no
9525,no,0,no,no
9526,no,880,yes,yes
9527,no,-141,no,no
9528,no,447,yes,no
9529,no,62,no,no
9530,no,148,no,no
9531,no,79,yes,no
9532,no,9,yes,no
9533,no,578,no,yes
9534,no,-382,yes,no
9535,no,888,no,yes
9536,no,382,no,no
